id,label
95770142-53010997_134_2024-7-13-19-26-13,0
548475296-716982565_134_2024-7-14-16-11-7,1
29463094-403919205_435_2024-7-14-16-12-13,0
120444313-403183988_608_2024-7-13-10-51-12,0
142620480-650012234_137_2024-7-13-12-38-17,0
7445911-483705554_134_2024-7-14-22-33-34,0
148863856-123002077_134_2024-7-14-22-23-37,1
42928843-110163951_134_2024-7-13-22-21-22,0
129703925-53002274_134_2024-7-14-10-50-48,1
141424529-406784827_137_2024-7-13-21-28-24,0
761555892-128001062_134_2024-7-13-16-57-14,1
575118879-717153015_134_2024-7-14-15-56-50,1
708559646-699602468_103_2024-7-14-9-58-32,0
138767677-484590113_447_2024-7-14-14-46-53,0
23444080-442951405_137_2024-7-14-8-49-41,1
64471729-640765320_103_2024-7-12-22-5-42,0
245482384-436553024_137_2024-7-14-17-1-23,0
533549384-700742330_175_2024-7-12-19-40-9,0
454491246-716588372_103_2024-7-12-19-17-12,0
102526941-490709918_137_2024-7-13-14-13-57,0
41477448-409923632_137_2024-7-15-1-18-57,0
187410351-479100400_182_2024-7-12-20-26-56,0
145513167-10601308_137_2024-7-12-18-6-53,0
248944249-712805067_182_2024-7-12-18-0-26,1
23443550-633032396_447_2024-7-14-18-15-43,0
38533026-484016374_135_2024-7-14-6-46-17,1
638532511-717149764_103_2024-7-13-1-47-56,1
146455561-633791169_137_2024-7-13-16-55-49,0
116530003-490001760_137_2024-7-12-15-46-14,0
168659772-484234266_608_2024-7-13-8-1-33,1
192526277-490701323_137_2024-7-12-21-33-9,0
224429881-406080702_134_2024-7-13-0-56-24,0
135851600-501719070_447_2024-7-12-17-0-16,0
127091272-476814418_134_2024-7-13-16-17-32,0
20069751-120758717_177_2024-7-13-18-12-51,0
99507042-680001176_137_2024-7-14-20-50-23,0
398601441-716856153_435_2024-7-14-16-34-32,0
244516820-12902209_137_2024-7-12-18-0-55,0
247745395-76003822_134_2024-7-14-19-31-11,0
72516833-12901351_137_2024-7-12-14-51-40,0
23443550-633032396_137_2024-7-15-0-1-34,0
117456399-646701665_134_2024-7-14-6-23-41,0
211462228-660033473_182_2024-7-13-21-27-11,0
670548604-672002513_447_2024-7-13-20-14-57,1
233776427-34602546_301_2024-7-14-21-27-12,0
105440046-461798527_301_2024-7-14-21-44-29,0
248702921-80205284_134_2024-7-14-10-12-1,0
224379755-433078317_134_2024-7-12-20-21-21,0
96370781-33701791_134_2024-7-13-0-28-24,0
125456896-436506418_103_2024-7-15-9-14-54,0
172473846-630834258_134_2024-7-15-7-57-47,0
229459071-403915908_134_2024-7-12-14-51-35,0
492483761-639005746_137_2024-7-12-23-39-13,1
240539212-30711516_137_2024-7-14-14-1-4,0
255444072-400119811_134_2024-7-13-10-29-50,0
223408475-710001079_134_2024-7-13-10-29-9,1
168374087-400012410_132_2024-7-14-12-53-59,0
241459873-406003008_447_2024-7-14-15-55-51,0
148863856-123002077_107_2024-7-14-14-8-11,0
7445911-483705554_608_2024-7-13-21-42-2,0
685393190-717162543_137_2024-7-13-9-33-47,1
399340129-501574351_137_2024-7-12-18-58-49,0
534553202-717185982_137_2024-7-14-12-52-10,0
251238350-690640166_134_2024-7-12-17-11-40,0
146443936-636703913_103_2024-7-13-0-47-43,0
377500218-649702684_182_2024-7-13-8-1-54,1
169533309-497001205_134_2024-7-13-16-5-23,0
199811599-70008664_137_2024-7-14-20-54-29,0
506045671-120767660_134_2024-7-14-1-20-14,0
415817878-715584088_130_2024-7-13-14-51-31,0
136941028-120016153_134_2024-7-13-6-34-21,0
87497061-436037225_447_2024-7-12-21-53-34,1
283036802-126001728_137_2024-7-15-5-29-9,0
167265939-453104438_103_2024-7-14-20-59-29,0
66531784-490004647_137_2024-7-13-16-35-52,0
708559646-699602468_137_2024-7-15-1-53-1,0
21621650-710003133_447_2024-7-14-17-52-33,1
220731516-484364510_134_2024-7-14-22-45-34,0
172532556-33002013_107_2024-7-14-20-8-57,0
117456399-646701665_137_2024-7-15-5-19-57,0
569448923-456749709_301_2024-7-14-21-55-52,0
254460181-639814306_134_2024-7-14-17-58-22,0
456806563-715583580_103_2024-7-13-20-7-57,1
164515712-3031814_137_2024-7-13-19-9-47,0
151749202-76053631_447_2024-7-12-21-20-52,0
77192191-400001939_134_2024-7-13-13-24-18,1
122217914-643708418_447_2024-7-12-21-10-1,0
40315572-436001061_134_2024-7-14-20-12-6,0
121435343-400128430_103_2024-7-15-7-26-25,0
700449093-716917938_435_2024-7-14-16-40-18,0
147744129-713383523_137_2024-7-13-20-33-25,0
241459873-406003008_134_2024-7-13-19-40-12,0
138463051-606705880_301_2024-7-14-21-24-53,0
123534982-30001909_103_2024-7-15-5-25-14,1
385030399-80398159_134_2024-7-14-16-38-43,0
6148726-403714687_137_2024-7-14-12-9-32,0
17479819-716748765_103_2024-7-12-17-26-51,0
548475296-716982565_134_2024-7-14-16-51-43,0
40425384-433706510_181_2024-7-12-23-9-27,0
18643757-484175482_103_2024-7-12-21-18-22,0
247508766-1176_137_2024-7-14-18-55-47,0
169501984-643830507_137_2024-7-13-6-45-44,0
168374087-400012410_137_2024-7-14-19-27-21,0
489036597-126017632_177_2024-7-12-18-13-21,1
200448864-483733109_135_2024-7-13-1-10-1,1
192461627-649789403_137_2024-7-13-18-17-51,1
41423907-43005603_338_2024-7-12-20-53-57,0
654024199-715877137_137_2024-7-12-15-47-37,0
3065058-639044996_137_2024-7-12-18-43-11,1
1923058-110001334_137_2024-7-12-21-32-40,0
128222967-93028579_134_2024-7-15-2-2-35,1
103467745-470116740_137_2024-7-12-19-1-15,0
41774022-700511465_134_2024-7-13-19-38-41,0
158525581-493001111_301_2024-7-14-21-53-54,0
40425384-433706510_137_2024-7-14-19-55-51,0
81440293-649088264_137_2024-7-13-19-26-21,1
158525581-493001111_137_2024-7-14-19-43-33,0
15454534-691304497_137_2024-7-12-18-39-40,0
735562158-710074234_137_2024-7-14-2-11-43,0
687134978-717152004_134_2024-7-15-1-53-0,0
196517429-683701702_433_2024-7-13-15-25-25,1
85587529-649981618_447_2024-7-14-17-57-28,0
456806563-715583580_137_2024-7-14-12-19-37,1
332023506-675711168_131_2024-7-12-15-23-21,0
547530441-30702249_134_2024-7-13-14-9-7,0
170500540-600720724_132_2024-7-13-20-44-40,0
377500218-649702684_134_2024-7-13-7-40-53,0
532529012-660754012_131_2024-7-12-15-26-22,0
533549384-700742330_175_2024-7-14-18-34-10,0
102526941-490709918_137_2024-7-12-17-33-25,0
29463094-403919205_134_2024-7-14-10-4-39,0
135488869-660044021_103_2024-7-12-19-49-39,0
139192615-400007063_137_2024-7-14-18-58-34,0
184515612-30705844_131_2024-7-12-14-47-7,0
84925614-110001232_134_2024-7-12-23-27-58,0
59480964-627717280_174_2024-7-12-17-50-35,0
159415133-406704163_447_2024-7-12-16-46-17,1
63493550-126001218_134_2024-7-14-10-36-47,1
741538481-43001591_134_2024-7-13-22-15-47,0
230520941-16402740_134_2024-7-13-17-9-56,1
232450002-400163775_134_2024-7-13-18-35-24,0
489036597-126017632_137_2024-7-12-16-37-29,0
134527512-490715269_134_2024-7-14-18-16-12,0
106497426-479884033_134_2024-7-13-12-5-45,0
245623354-699839536_134_2024-7-13-3-25-58,1
98153925-494008509_301_2024-7-14-22-15-13,0
629454854-716273863_103_2024-7-14-19-15-23,0
456806563-715583580_131_2024-7-12-14-27-15,1
152762804-43021013_137_2024-7-13-22-26-9,0
139192615-400007063_137_2024-7-13-1-7-59,0
514446121-716876543_137_2024-7-13-13-27-7,0
346464272-715341677_137_2024-7-13-12-28-5,0
172532556-33002013_137_2024-7-13-23-5-11,0
546131334-717151968_134_2024-7-12-22-10-41,0
693475633-717119284_134_2024-7-14-11-58-18,0
167117585-497701558_103_2024-7-14-16-9-40,0
88412596-6026126_137_2024-7-12-18-56-41,0
651558978-666018670_134_2024-7-13-12-29-30,0
573510567-717084262_135_2024-7-13-19-41-2,0
284036340-126037966_137_2024-7-12-20-3-50,1
534522052-717105915_137_2024-7-12-18-0-56,0
115098895-623020672_137_2024-7-12-17-12-6,0
185035465-123253460_134_2024-7-14-19-56-52,0
140498507-53003754_301_2024-7-14-21-23-8,0
96370781-33701791_103_2024-7-13-0-41-32,0
162191038-406737805_134_2024-7-12-21-38-30,0
10463142-643021589_136_2024-7-14-10-7-34,0
118395826-669003515_136_2024-7-12-18-18-18,0
143565777-699760132_134_2024-7-14-10-42-0,0
59760740-43005717_130_2024-7-12-15-16-2,0
184515612-30705844_137_2024-7-13-23-16-45,0
172532556-33002013_137_2024-7-14-20-31-6,0
7291195-633704636_182_2024-7-13-0-50-29,0
699528901-717118840_103_2024-7-14-10-3-55,0
98153925-494008509_134_2024-7-12-21-6-17,0
39445474-630001674_134_2024-7-14-4-9-54,0
575118879-717153015_134_2024-7-14-16-37-56,0
82459590-646723660_447_2024-7-12-20-8-2,0
210859633-710925015_172_2024-7-12-20-15-4,1
75818393-711200603_447_2024-7-12-15-9-17,1
128450240-666701046_608_2024-7-12-18-3-14,0
95454590-713277041_333_2024-7-12-23-26-32,1
212511624-464945595_137_2024-7-14-22-46-44,0
196517429-683701702_137_2024-7-14-17-17-10,0
124833022-710688295_132_2024-7-13-14-44-49,0
614242757-716689279_103_2024-7-13-19-27-49,0
440152111-81325197_137_2024-7-14-12-46-44,1
395786981-717151907_134_2024-7-13-23-43-12,0
179166969-120074579_608_2024-7-13-12-25-44,0
127091272-476814418_137_2024-7-13-17-19-14,1
94522944-493014873_134_2024-7-13-22-40-32,0
52184065-99001600_134_2024-7-12-17-23-0,0
106936950-128015286_134_2024-7-13-22-16-22,1
519550172-76001308_137_2024-7-13-12-16-58,0
24428460-93026494_447_2024-7-12-21-16-14,0
87497061-436037225_137_2024-7-13-12-16-3,1
66531784-490004647_447_2024-7-13-14-21-42,0
167265939-453104438_137_2024-7-13-19-32-4,1
200459151-436445607_137_2024-7-12-19-35-36,0
159513687-669852926_177_2024-7-15-0-38-15,0
193530070-497733059_137_2024-7-14-13-36-33,0
223457217-620707377_137_2024-7-14-18-52-6,0
209668495-699951997_135_2024-7-12-18-36-15,0
485490911-81739428_134_2024-7-13-19-36-48,0
185542535-715664860_137_2024-7-14-8-50-25,1
639531922-717130087_137_2024-7-13-7-34-5,0
50792867-485143140_137_2024-7-14-10-52-20,0
640447554-480702146_182_2024-7-13-21-4-56,1
254511396-675901209_134_2024-7-12-22-57-34,0
234543216-494043280_134_2024-7-12-15-37-25,1
128226020-13601107_134_2024-7-12-20-42-47,0
75818393-711200603_821_2024-7-12-16-12-28,0
212023714-15756174_134_2024-7-12-18-57-44,0
766446045-716876500_137_2024-7-14-17-18-54,1
101371364-16418498_608_2024-7-13-5-45-49,0
82459590-646723660_131_2024-7-12-15-9-9,0
16488619-690603059_137_2024-7-12-22-45-8,1
4500590-692901616_137_2024-7-15-9-2-40,1
78908706-80205833_176_2024-7-13-12-2-0,0
167657646-484233572_608_2024-7-14-8-3-41,0
436233144-33702944_447_2024-7-14-20-45-48,1
694159841-717151902_130_2024-7-14-9-5-14,0
136440703-403096457_103_2024-7-14-8-32-13,0
147744129-713383523_137_2024-7-12-21-38-12,0
40315572-436001061_137_2024-7-12-17-56-34,0
156227313-464044073_301_2024-7-14-21-43-32,0
7445911-483705554_137_2024-7-14-13-6-29,0
533549384-700742330_134_2024-7-13-21-22-12,1
145231249-461021069_608_2024-7-13-18-2-52,0
346464272-715341677_137_2024-7-14-10-58-5,1
249424066-406774630_447_2024-7-13-14-45-31,0
226531525-490001956_137_2024-7-12-17-54-52,0
226531525-490001956_135_2024-7-12-17-39-22,0
153620218-43098749_137_2024-7-14-11-31-49,0
130715602-700069925_134_2024-7-13-13-57-10,0
150051804-15701227_134_2024-7-13-11-3-16,0
240417830-436147003_137_2024-7-14-4-50-12,0
85456036-53004451_134_2024-7-14-21-47-40,1
204435116-459046025_135_2024-7-15-0-52-17,0
162436200-439060095_301_2024-7-14-22-3-44,0
185926510-716880116_134_2024-7-13-18-20-15,0
356037149-649904961_435_2024-7-14-16-20-44,0
99530289-693711304_137_2024-7-13-18-59-13,1
15532413-30706946_103_2024-7-12-16-10-34,0
66531784-490004647_137_2024-7-15-2-58-32,0
355761387-715567170_137_2024-7-13-15-18-0,1
595212426-716638775_137_2024-7-13-19-40-16,1
241478525-400944364_608_2024-7-13-7-12-37,0
220246536-484130157_447_2024-7-14-16-55-9,0
234543216-494043280_137_2024-7-14-3-56-27,0
30151759-436020837_191_2024-7-12-18-59-15,0
121435343-400128430_132_2024-7-14-12-15-43,0
516534015-442009406_177_2024-7-12-18-15-14,1
144416749-649904937_333_2024-7-12-23-11-57,0
134476972-600703744_134_2024-7-14-0-2-11,0
382825619-715587607_435_2024-7-14-16-2-54,0
90448243-464820638_103_2024-7-14-20-5-24,0
149341221-640701158_182_2024-7-13-1-9-43,1
134706240-501724302_103_2024-7-12-16-56-55,0
516534015-442009406_137_2024-7-12-16-51-21,1
247564094-24810647_134_2024-7-14-15-13-52,1
156227313-464044073_134_2024-7-13-14-45-40,0
73438556-639716863_137_2024-7-15-5-45-41,0
81420111-436244891_433_2024-7-13-23-58-53,0
142457921-672014721_137_2024-7-12-20-38-43,0
163283830-50050226_103_2024-7-14-17-16-29,0
538150669-716290362_137_2024-7-15-6-43-33,1
227110783-6025972_137_2024-7-13-4-59-55,0
184515612-30705844_177_2024-7-12-18-11-2,0
24072160-464043883_447_2024-7-14-19-3-6,1
506045671-120767660_134_2024-7-12-16-27-43,0
292060895-80602839_134_2024-7-14-20-50-59,0
241020898-623701690_103_2024-7-13-21-22-11,0
254704599-36006997_130_2024-7-14-17-18-22,0
192495083-606716051_134_2024-7-14-22-29-35,0
218237149-470701408_301_2024-7-14-21-34-57,0
109511203-53004297_338_2024-7-12-19-42-1,1
41513685-13672207_137_2024-7-13-12-19-17,0
6653131-710006632_137_2024-7-14-10-59-25,0
673134217-717151987_103_2024-7-13-5-12-0,0
146455561-633791169_134_2024-7-14-19-37-32,0
203476303-717125218_608_2024-7-13-19-3-10,0
93518821-34155135_1031_2024-7-14-19-30-29,0
533549384-700742330_178_2024-7-13-20-46-19,1
1442318-710030156_134_2024-7-14-8-14-7,0
224437924-403003144_103_2024-7-14-13-30-13,0
38533026-484016374_137_2024-7-13-17-39-16,0
162501788-691303705_137_2024-7-13-18-5-7,0
243457093-633815676_333_2024-7-12-18-43-42,0
123534982-30001909_134_2024-7-13-9-21-23,1
10515817-13627013_137_2024-7-14-21-12-9,0
318359681-715272870_301_2024-7-14-22-2-54,0
142457921-672014721_135_2024-7-14-19-50-50,0
102634232-699850539_134_2024-7-13-21-54-35,0
98153925-494008509_137_2024-7-12-19-42-49,0
134533272-33730023_134_2024-7-14-13-57-25,0
167117585-497701558_172_2024-7-12-14-54-3,0
40425384-433706510_134_2024-7-13-6-33-34,0
22419147-433789327_137_2024-7-14-19-45-15,0
194930621-716880227_134_2024-7-13-17-41-42,0
709509385-717076552_137_2024-7-13-13-35-15,0
151856459-93001731_134_2024-7-13-19-15-39,0
97460123-643026099_137_2024-7-13-14-1-23,0
39328172-695901725_301_2024-7-14-21-53-59,0
158525581-493001111_301_2024-7-14-21-49-45,0
167031675-497709927_134_2024-7-14-21-52-37,0
398601441-716856153_137_2024-7-12-18-0-17,0
579552886-34101303_137_2024-7-14-20-37-3,0
474256848-639004042_137_2024-7-12-15-42-57,1
114366298-21721576_134_2024-7-14-22-43-31,0
229434231-453028659_135_2024-7-12-17-40-33,1
175517418-493701475_134_2024-7-13-2-5-16,0
595212426-716638775_137_2024-7-14-6-13-40,0
198447946-715269550_134_2024-7-12-20-19-0,1
254425753-456715651_134_2024-7-12-20-44-55,0
41774022-700511465_137_2024-7-12-22-17-0,1
708559646-699602468_137_2024-7-14-15-25-12,0
108195205-400008457_137_2024-7-12-19-13-45,0
182522944-493736185_134_2024-7-15-1-24-48,0
200459151-436445607_134_2024-7-13-13-18-48,0
172760744-700275685_137_2024-7-14-21-47-35,0
161650889-93002729_137_2024-7-14-19-34-20,0
107432736-439002005_134_2024-7-14-11-8-6,1
172473846-630834258_447_2024-7-14-13-1-30,0
142457921-672014721_821_2024-7-14-18-24-35,1
146455561-633791169_301_2024-7-14-21-41-26,0
5782172-79350799_137_2024-7-12-21-49-37,0
135488869-660044021_134_2024-7-13-13-28-35,1
158525581-493001111_137_2024-7-13-12-4-11,0
54492034-606726321_135_2024-7-12-17-39-36,0
151856459-93001731_134_2024-7-14-14-34-47,1
148863856-123002077_134_2024-7-14-22-59-18,1
151464145-640701014_337_2024-7-12-18-0-29,0
193530070-497733059_103_2024-7-15-7-32-0,0
137504283-13602551_137_2024-7-15-8-57-39,0
253779941-700633292_175_2024-7-14-3-18-21,1
127471021-669794090_333_2024-7-12-20-29-22,0
149469952-99404808_103_2024-7-12-23-40-49,0
182060611-620002097_137_2024-7-14-19-22-14,0
167031675-497709927_172_2024-7-13-12-48-37,1
226531525-490001956_338_2024-7-12-18-2-10,0
163518680-21748720_130_2024-7-13-17-42-43,0
262472301-715361137_137_2024-7-14-21-10-3,0
172518311-464972786_134_2024-7-13-20-6-34,1
226531525-490001956_103_2024-7-15-1-9-50,0
243457093-633815676_137_2024-7-14-7-38-20,0
741538481-43001591_137_2024-7-12-17-54-30,1
218237149-470701408_103_2024-7-13-20-20-1,0
167117585-497701558_103_2024-7-12-14-32-29,1
128222967-93028579_134_2024-7-14-1-0-34,1
81041864-627004838_134_2024-7-14-15-10-58,0
473789124-501821456_332_2024-7-12-18-2-48,0
240642401-699875811_134_2024-7-13-3-25-31,0
655551196-43413248_301_2024-7-14-22-28-23,0
60474014-436566930_137_2024-7-13-17-44-28,1
3174017-643701935_172_2024-7-12-21-30-47,1
157943673-672703122_182_2024-7-12-22-24-51,0
684541330-130959578_134_2024-7-13-8-26-37,1
242550283-24795087_134_2024-7-14-11-58-22,0
7445911-483705554_447_2024-7-12-21-49-52,0
20069751-120758717_828_2024-7-12-21-7-31,1
201350235-10602551_131_2024-7-12-14-43-14,0
95453190-480076933_301_2024-7-14-21-32-53,0
94749122-40001235_134_2024-7-12-21-22-16,0
17759673-76708896_134_2024-7-14-21-36-49,1
125065204-490701159_137_2024-7-12-21-28-1,0
185434748-442850792_134_2024-7-13-22-33-21,1
162416774-433755032_137_2024-7-14-12-56-56,0
108195205-400008457_137_2024-7-14-18-51-47,0
146455561-633791169_301_2024-7-14-22-23-29,0
685207955-43004000_447_2024-7-14-20-46-5,0
89597157-717146451_134_2024-7-12-18-27-18,0
190035648-633008079_134_2024-7-12-19-29-22,0
492483761-639005746_137_2024-7-13-22-29-38,0
162436200-439060095_301_2024-7-14-21-56-23,1
708559646-699602468_301_2024-7-14-21-35-11,0
125065204-490701159_332_2024-7-12-21-40-14,1
9063276-666017409_137_2024-7-14-4-0-12,0
35613772-484120904_182_2024-7-13-21-2-37,0
152762804-43021013_137_2024-7-12-23-8-8,0
212518247-683701227_134_2024-7-14-12-12-8,1
4500590-692901616_137_2024-7-14-19-39-41,0
134527512-490715269_435_2024-7-14-16-51-43,1
26437729-453001066_130_2024-7-12-20-11-47,0
1923058-110001334_608_2024-7-12-22-10-52,0
77680540-716943977_137_2024-7-14-20-36-51,1
172518311-464972786_137_2024-7-14-6-43-21,0
236703396-34109897_135_2024-7-12-19-22-16,0
84438861-639001033_103_2024-7-14-5-26-18,0
250329635-34105471_447_2024-7-13-21-36-49,0
547530441-30702249_447_2024-7-13-13-18-33,0
186310543-710003707_137_2024-7-12-18-15-55,1
57487035-606003328_332_2024-7-12-19-10-3,0
159513687-130962375_182_2024-7-13-23-22-58,0
456806563-715583580_131_2024-7-12-15-5-47,0
750132856-716068648_137_2024-7-14-17-46-43,0
629454854-716273863_137_2024-7-14-23-3-51,1
234508184-483964222_137_2024-7-12-19-20-43,0
525178023-717144796_134_2024-7-13-4-36-54,0
23669154-33898542_177_2024-7-14-23-57-48,0
162191038-406737805_134_2024-7-14-11-9-25,0
116456591-493701128_130_2024-7-14-12-10-33,0
192495083-606716051_134_2024-7-12-18-29-36,1
212518247-683701227_137_2024-7-13-9-23-8,0
140072427-699621530_134_2024-7-13-0-28-16,1
24919241-498797173_137_2024-7-12-22-37-36,0
213502882-609752246_137_2024-7-14-20-21-44,0
128152379-633703265_134_2024-7-15-8-22-26,0
211452960-623701353_134_2024-7-14-10-5-23,0
589107038-715994996_137_2024-7-14-13-8-4,0
140072427-699621530_173_2024-7-14-0-2-57,0
199811599-70008664_447_2024-7-12-22-7-10,0
211452960-623701353_131_2024-7-14-15-43-58,0
193445902-483084308_137_2024-7-14-11-4-1,1
356037149-649904961_137_2024-7-13-12-17-13,0
761555892-128001062_137_2024-7-14-20-19-29,0
109436739-433870218_137_2024-7-14-20-51-41,0
595212426-716638775_137_2024-7-14-18-51-53,0
98786572-35131372_103_2024-7-14-9-17-49,1
20069751-120758717_137_2024-7-13-18-31-28,0
442498041-715402741_137_2024-7-13-17-20-59,0
28443132-403169632_137_2024-7-13-18-23-0,0
245482384-436553024_608_2024-7-13-6-7-55,0
163283830-50050226_131_2024-7-13-16-47-53,0
156227313-464044073_447_2024-7-13-20-51-32,0
332023506-675711168_435_2024-7-14-16-49-51,0
533549384-700742330_134_2024-7-13-13-43-34,0
180024660-639001568_435_2024-7-14-17-0-2,1
761555892-128001062_191_2024-7-14-22-21-4,0
191502713-6068275_134_2024-7-13-20-14-3,0
94315933-24002498_134_2024-7-12-21-6-15,0
59480964-627717280_301_2024-7-14-22-21-31,0
142457921-672014721_821_2024-7-13-14-30-8,0
61455219-403895251_134_2024-7-13-7-43-32,0
548475296-716982565_447_2024-7-14-17-4-51,0
708559646-699602468_136_2024-7-13-17-37-21,0
516534015-442009406_103_2024-7-13-15-39-34,0
516445260-716878749_134_2024-7-12-15-56-53,0
164446024-636022298_137_2024-7-14-12-16-5,0
54492034-606726321_447_2024-7-13-13-41-40,1
87497061-436037225_137_2024-7-12-22-53-43,0
507000153-713056842_447_2024-7-13-21-18-56,0
114535150-50019454_132_2024-7-12-18-58-2,0
199811599-70008664_172_2024-7-14-13-37-6,0
38098610-400818337_301_2024-7-14-23-16-27,0
215509416-683720444_134_2024-7-13-13-25-5,0
111793445-53003396_177_2024-7-13-18-19-8,1
175513884-13693617_137_2024-7-12-23-0-36,0
46194944-400009513_134_2024-7-13-1-43-57,0
244327626-669785273_134_2024-7-13-0-9-24,0
36715378-700069309_137_2024-7-15-5-14-0,0
107099843-53001389_137_2024-7-13-17-50-28,0
117586336-123053702_137_2024-7-14-22-36-0,0
456806563-715583580_447_2024-7-13-12-29-51,1
227498114-606059074_447_2024-7-14-12-39-25,0
492483761-639005746_608_2024-7-12-22-28-32,0
139457070-476001694_134_2024-7-13-8-11-36,1
655473078-646803989_130_2024-7-12-21-15-57,0
670548604-672002513_137_2024-7-12-17-0-13,0
168374087-400012410_137_2024-7-14-13-48-29,1
81484272-627702576_103_2024-7-14-20-21-19,0
24919241-498797173_137_2024-7-14-22-41-36,0
156227313-464044073_103_2024-7-14-19-36-58,0
186463121-436558153_301_2024-7-14-21-14-13,0
466493645-81735365_608_2024-7-12-22-35-20,0
122462807-669003101_134_2024-7-12-19-47-51,0
145231249-461021069_182_2024-7-13-0-46-3,1
154454794-633008172_137_2024-7-13-19-33-0,0
150248485-493733008_137_2024-7-12-21-21-41,0
761491380-716994994_338_2024-7-12-18-23-4,0
2462569-633105414_137_2024-7-13-14-41-8,1
40425384-433706510_137_2024-7-13-23-36-31,0
111291551-649742774_137_2024-7-14-16-2-43,1
356037149-649904961_131_2024-7-12-15-2-51,0
227465130-669701571_134_2024-7-14-23-32-15,0
178011951-643057026_608_2024-7-12-16-26-53,0
108582771-649993753_134_2024-7-12-15-57-3,1
63493550-126001218_137_2024-7-12-18-19-58,0
221422261-639001226_137_2024-7-13-20-18-51,0
61059573-44495_137_2024-7-14-13-12-15,0
233776427-34602546_137_2024-7-14-19-15-2,0
138463051-606705880_137_2024-7-15-0-43-27,0
180596210-699805198_137_2024-7-13-14-1-13,0
675165306-716611807_134_2024-7-12-19-46-21,1
532529012-660754012_447_2024-7-13-17-14-48,0
355175947-501312455_822_2024-7-13-17-16-22,0
761491380-716994994_182_2024-7-14-6-20-20,0
694470134-439007702_137_2024-7-14-23-51-44,0
757443829-716761436_135_2024-7-14-19-19-58,0
209490826-493014169_131_2024-7-13-16-47-30,0
142620480-650012234_134_2024-7-13-17-41-55,0
100414008-691301863_137_2024-7-13-17-36-24,0
108582771-649993753_435_2024-7-14-16-14-11,0
90420080-464037213_137_2024-7-14-23-14-55,1
762445288-716862627_137_2024-7-12-19-17-28,0
25512875-12901622_137_2024-7-12-20-23-54,0
185548498-33097896_137_2024-7-14-11-50-42,1
212074787-403898994_137_2024-7-14-15-51-29,0
141078879-15702360_137_2024-7-14-22-1-3,1
59015989-34138015_137_2024-7-13-8-28-30,0
579210989-710001480_137_2024-7-13-22-5-42,0
24072160-464043883_177_2024-7-12-18-16-43,0
519550172-76001308_137_2024-7-14-15-6-36,1
192526277-490701323_137_2024-7-13-21-10-14,0
230520941-16402740_134_2024-7-14-18-0-24,0
230520941-16402740_137_2024-7-12-17-38-39,1
69758997-501664450_608_2024-7-14-20-55-13,0
154454794-633008172_134_2024-7-12-19-14-9,0
136472982-623703000_134_2024-7-12-22-28-48,0
213303796-606714935_137_2024-7-13-15-48-10,0
145650198-34101480_301_2024-7-12-20-23-22,0
98419609-433026694_137_2024-7-13-20-57-7,0
432141516-714469263_134_2024-7-13-6-19-27,0
269823685-716395326_134_2024-7-13-9-9-33,0
248702921-80205284_137_2024-7-14-6-23-57,0
253010442-600020619_134_2024-7-13-19-27-10,0
255444072-400119811_191_2024-7-14-22-15-4,0
151464145-640701014_103_2024-7-14-10-9-4,0
162414090-643701194_137_2024-7-13-17-45-40,0
716447431-126026997_181_2024-7-14-23-3-34,0
162445139-636769611_103_2024-7-15-5-15-28,0
519550172-76001308_107_2024-7-12-14-33-8,0
537195304-716610771_134_2024-7-13-16-45-7,0
105857041-710867175_137_2024-7-12-23-9-12,0
135488869-660044021_134_2024-7-13-11-52-1,0
148863856-123002077_301_2024-7-12-20-28-50,0
59015989-34138015_134_2024-7-13-9-28-59,0
81420111-436244891_137_2024-7-14-22-35-14,0
90448243-464820638_134_2024-7-12-22-17-9,0
206561305-30794437_182_2024-7-14-20-45-53,0
26475133-623002228_135_2024-7-12-17-24-48,0
26475133-623002228_332_2024-7-12-18-15-27,0
172532556-33002013_137_2024-7-14-22-39-4,0
27505428-680012691_137_2024-7-15-5-35-27,1
162436200-439060095_134_2024-7-14-5-11-28,0
230520941-16402740_134_2024-7-14-18-36-49,0
716447431-126026997_134_2024-7-14-13-38-3,0
190762444-76703576_447_2024-7-14-18-59-54,0
90448243-464820638_134_2024-7-13-14-2-46,0
640447554-480702146_608_2024-7-13-21-37-0,1
123534982-30001909_823_2024-7-13-15-17-14,0
603527336-126053891_191_2024-7-12-22-9-24,0
184515612-30705844_825_2024-7-12-16-59-47,1
64471729-640765320_177_2024-7-12-22-3-45,0
8551393-123010596_134_2024-7-13-12-32-28,0
241020898-623701690_191_2024-7-13-22-3-33,0
532529012-660754012_134_2024-7-14-10-37-4,0
35613772-484120904_301_2024-7-14-22-23-55,0
172473846-630834258_134_2024-7-13-10-31-2,0
29529909-33729004_134_2024-7-14-14-14-14,0
66331252-716338602_182_2024-7-12-20-37-47,1
145215768-459701348_134_2024-7-13-16-4-16,0
91660189-484216755_137_2024-7-13-20-9-58,0
519550172-76001308_137_2024-7-12-15-44-28,0
76263684-691303374_134_2024-7-14-18-28-56,0
29463094-403919205_131_2024-7-12-15-45-40,0
355761387-715567170_137_2024-7-12-14-45-36,0
66466945-470049655_130_2024-7-13-22-18-19,0
90448243-464820638_447_2024-7-12-21-15-1,0
